Period,90_100_dec,80_90_dec,70_80_dec,60_70_dec,50_60_dec,40_50_dec,30_40_dec,20_30_dec,10_20_dec,0_100_dec,count_100_dec,count_90_dec,count_80_dec,count_70_dec,count_60_dec,count_50_dec,count_40_dec,count_30_dec,count_20_dec,count_10_dec,count_0_dec,count_all_cont_pen
49,11887.028521107417,6654.1669077932256,4702.8657698403194,3557.221167623472,3202.3587736448062,3173.7631660861616,3135.0042942836462,3135.0042942836462,2932.3096258121286,92.985532767749092,128768.0,381492.0,433481.0,346884.0,245972.0,575409.0,35762.0,0.0,1015726.0,373505.0,0.0,3536999.0
50,13685.748789653973,7655.4490657881361,5401.9123268238754,4139.9163289631742,3685.95142326532,3641.7153505249876,3596.2223367403808,3596.2223367403808,3370.5827280050844,109.5811020204285,127413.0,387718.0,438492.0,345879.0,241024.0,565984.0,34643.0,0.0,1005004.0,372138.0,0.0,3518295.0
51,13190.614587759439,7390.945759064497,5526.217090696764,4180.5498666047752,3556.7835985073903,3513.8837142755178,3469.9953727944944,3469.9953727944944,3254.1837803371736,108.92179942284838,128541.0,392990.0,406210.0,295903.0,314488.0,555306.0,33335.0,0.0,991031.0,377081.0,0.0,3494885.0
52,14197.840250609535,7968.0181533382411,6033.8638288886741,4538.736968260836,3831.3695282353383,3807.9561931799499,3738.4364591163708,3738.4364591163708,3512.042717942878,120.59432666812472,130685.0,395987.0,289008.0,421954.0,309593.0,537175.0,39398.0,0.0,972237.0,378916.0,0.0,3474953.0
53,12323.275387741098,6904.5620323331905,5276.9186883388948,3958.7710274468118,3324.1788035325385,3324.1788035325385,3279.015841348174,3279.015841348174,3041.0408941056767,109.3573210029333,133051.0,398579.0,296501.0,389886.0,334082.0,0.0,548092.0,0.0,984373.0,385444.0,0.0,3470008.0
54,12644.171440004322,7085.1541027744679,5427.9870177760313,4116.2800604938038,3427.0380844685255,3427.0380844685255,3362.8101466561598,3362.8101466561598,3123.3691616086048,115.51851215191755,137057.0,402921.0,297303.0,385681.0,326300.0,0.0,541431.0,0.0,974508.0,390205.0,0.0,3455406.0
55,11937.216717957301,6948.3369365629032,5381.1540855028743,3894.8566293653403,3242.5915533949515,3242.5915533949515,3181.8117389701774,3181.8117389701774,2957.1216856114584,112.5385974847576,141303.0,380449.0,324679.0,387198.0,323663.0,0.0,530534.0,0.0,960836.0,392088.0,0.0,3440750.0
56,12981.929542140992,7606.3770681780061,5994.5369605383985,4316.0202701161716,3532.2723765665874,3532.2723765665874,3466.1101573530714,3466.1101573530714,3223.6171709181608,124.90674177010352,142594.0,379502.0,323384.0,388036.0,328129.0,0.0,524222.0,0.0,945535.0,396679.0,0.0,3428081.0
57,13220.042303761187,7558.7238111059405,5784.324715197411,4141.3847940508049,3358.3589633778211,3358.3589633778211,3295.561798676827,3295.561798676827,3025.85162208158,119.48514862379314,112220.0,345764.0,403375.0,383552.0,322688.0,0.0,515347.0,0.0,938987.0,399090.0,0.0,3421023.0
58,14045.739957436781,8072.0235115880359,6222.9803086740158,4549.8889387513891,3615.4006439829182,3615.4006439829182,3504.730379900102,3504.730379900102,3227.3510642901069,129.96647476062194,113306.0,345987.0,402894.0,279751.0,403706.0,0.0,528600.0,0.0,922077.0,405286.0,0.0,3401607.0
59,13485.602258517491,7749.3243286858869,5987.3166760858312,4378.1667089367738,3456.4911944723613,3456.4911944723613,3351.0883100974556,3351.0883100974556,3091.7439247303923,127.69386420850721,114848.0,344099.0,407929.0,272428.0,403419.0,0.0,524548.0,0.0,913144.0,403595.0,0.0,3384010.0
60,14577.640392849858,8426.2491118754988,6519.4625224083193,4752.4691637116057,3749.4327649718421,3749.4327649718421,3634.0513244387234,3634.0513244387234,3363.6005797170396,141.75903860018676,115708.0,342242.0,409580.0,276511.0,400179.0,0.0,516974.0,0.0,907394.0,409034.0,0.0,3377622.0
