Period,Gini sedlac. all income,Gini sedlac. labour income,Gini sedlac. labour and pension income,Gini sedlac. labour and family benefits income,Decile ratio. all income,Decile ratio. labour income,Decile ratio. labour and pension income,Decile ratio. labour and familiy benefits income,Top 10%. share of all income,Top 10%. share of labour income,Top 10%. share of labour and pension income,Top 10%. share of labour and familiy benefits income,Bottom 10%. share of all income,Bottom 10%. share of labour income,Bottom 10%. share of labour and pension income,Bottom 10%. share of labour and familiy benefits income
49,0.396158783701554,0.468274772984973,0.413316099272801,0.449733329583475,7.07644035415088,12.2011616006056,8.63427325847473,9.67369101022312,0.227719816095231,0.258747057562229,0.236679980510733,0.245832192230222,0.033441565547266,0.02730177674801,0.025018327011579,0.038272785149471
50,0.393244081171308,0.44372751106102,0.406591746765471,0.434738085379847,6.92814396236772,10.4037803863794,8.22438163911044,8.89373558495519,0.224196939136954,0.243294490094647,0.230897780994578,0.233763365373235,0.035115335566468,0.028612063099468,0.026700106773122,0.039895857447823
51,0.396533552300985,0.44850447780186,0.41130876241485,0.43515043289841,7.06419147494023,10.5908758756357,8.43667534045703,8.86024198222531,0.227109291554356,0.255108426731536,0.234734183638518,0.244147366505028,0.035677869067164,0.027782244892186,0.027202461985006,0.038967374062317
52,0.398605237587096,0.45059058340491,0.412338531103217,0.437410409921376,7.16309658147705,11.0717856235586,8.56365985576825,8.92743972054234,0.227347600472036,0.251367715229149,0.234210075239713,0.241429879148066,0.035904198839959,0.029288016254427,0.026768763334395,0.041514903999684
53,0.396583348875453,0.449872488703242,0.412038166451506,0.433582820453186,6.9148915899967,11.0553837926701,8.47536133253329,8.55416213420653,0.231821095878251,0.261182480315882,0.239717481404353,0.249777884165192,0.038171805358245,0.029628519248743,0.029433815385253,0.041200564961057
54,0.395274525470743,0.449916422532163,0.408979592435035,0.436266707448593,7.16877221147693,11.1555750731773,8.69940245920793,8.87086941037232,0.223538630899753,0.24928810955837,0.229930316949857,0.239951301854782,0.038671152085038,0.032022113518681,0.029275198264492,0.044578872659594
55,0.400104361535442,0.45007642918429,0.412555608519513,0.439680216671152,6.93841877288289,10.7610325306716,8.40266397957126,8.92585578560311,0.228925385305589,0.258363106101883,0.234816527881657,0.249755401934836,0.038587670219261,0.031211595357522,0.029739395246295,0.042912859633876
56,0.394592654564949,0.447608469451562,0.409398806474379,0.432416771359597,7.03978602121437,11.0439103875861,8.48971366573644,8.88165796936114,0.221944522315842,0.246299754065084,0.230709635886961,0.233706433837505,0.036812850761544,0.030448887244296,0.028975504868185,0.040920693009563
57,0.397539903584836,0.45568766860489,0.414716795841964,0.437933997876542,6.8503092338312,11.8363216688495,8.64637643453781,9.35948126008881,0.234096494372192,0.270550873507465,0.244685074329166,0.254973916590028,0.036705437464465,0.027950308129457,0.027824084222344,0.039756036240841
58,0.393947774393708,0.453779798581193,0.408790055141061,0.438736562533417,7.1294656502656,11.2649515858261,8.61407504294277,9.38879036711944,0.225765714297753,0.254665457309955,0.234703641098687,0.241552256782543,0.035194104996639,0.028812392202638,0.026709678248109,0.040173823224242
