Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,17953668.178391602,17302035.997711334,61130306.85403716,61130306.85403716,0.0,371077.89304570993,186193.97191084595,134800.451033877
50,22152682.406148557,21416098.63213931,75681366.87708856,64869743.03750447,10811623.839584082,449590.5922287617,181303.384089947,150985.425272197
51,20199543.36159897,19447493.643249612,68828682.8596317,68828682.8596317,0.0,478194.02919532324,169588.05598364602,148953.761671982
52,23771915.747487124,22989645.662977155,81339735.04555155,69719772.89618704,11619962.149364507,516987.6808292719,162345.38602956,147052.882358775
53,19348229.587752726,18681159.291102022,66118940.36104917,66118940.36104917,0.0,426506.81661975995,141876.194852427,140981.83596931
54,21948207.810733754,21304556.1738945,75376558.70263979,64608478.88797696,10768079.814662827,417643.64050963445,127237.14452265302,141101.21686709503
55,19289142.677417163,18667916.524598815,66026751.17225184,66026751.17225184,0.0,397338.2534205235,122033.27173175999,145506.610951524
56,22549262.493657026,21887771.311240003,77380511.25783025,66326152.50671163,11054358.751118604,438675.80962848844,116693.179840275,151603.132783227
57,19550133.620805454,18817415.352805503,66505119.57387832,66505119.57387832,0.0,408957.937378139,237282.32897761904,123540.00234885099
58,23424699.494906843,22681493.832580417,80159666.47238614,68708285.54775955,11451380.924626593,418632.58043752506,232133.06867731802,132057.161730821
59,20717094.8792882,19965046.62328696,70567355.322971,70567355.322971,0.0,425728.7004741562,229980.706476678,137626.92721485998
60,24361320.291917622,23583576.38118083,83326880.82724947,71423040.70907097,11903840.118178496,452726.31570403144,224961.32577950702,142937.527504654
61,19430667.078593504,18642990.89745801,62546268.2299401,70802797.62058845,0.0,442572.21273547993,256836.48843026097,126096.39995679399
62,22047736.424519155,21307195.7041745,71458856.82014984,69413421.51332933,11568903.585554888,403801.29099536967,247418.417851904,127601.44499625597
63,18200469.434502877,17536059.363113053,59014317.901722595,66128564.56453675,0.0,359553.7261093945,222803.33902789198,117218.58036077202
64,19978196.771762896,19378933.304932054,65254382.029068254,62689870.40487297,10448311.734145498,311703.2744916282,207520.53674660897,114342.365132294
65,15914945.04414954,15308257.13532229,48916976.66515295,62041190.27124939,0.0,326451.629988733,201588.608639543,112353.81456996499
66,18761045.09166485,18187745.171172056,58736525.98761468,62279696.801285006,10379949.466880834,297492.7720492151,199835.08659437,108531.516927446
67,15899993.506607423,15285321.185639275,49603117.66075179,60598696.734507926,0.0,346289.3314024402,196789.602164559,102276.26771592798
68,18065360.938557994,17443901.02064611,57066064.065454476,58678819.734226406,9779803.289037734,345314.83945882163,202335.71576376498,105441.946698992
69,16515854.0491452,15932253.366431884,52121185.86095731,61559616.878118314,0.0,295407.62925842084,209039.21867742698,113076.906824947
70,18834689.56722611,18264963.35382868,59919709.66322637,60293567.80175001,10048927.966958335,296674.5766847535,206724.982996427,94752.36245178399
71,16166783.031301849,15586079.105429173,51312199.60542487,59649679.65480746,0.0,313902.89007158484,202784.716357778,91451.88491901601
72,18813710.58348397,18251020.11250065,60253665.49686774,59642875.65187652,9940479.27531275,293710.9278564009,202408.394592445,95101.64076354301
73,16626299.546784116,16084708.0446129,53294196.16146552,60953634.3505987,0.0,280770.54053577245,190210.01073539702,100872.787000062
74,19786168.95953385,19196849.84431567,63737060.93475693,62221972.8841678,10370328.814027967,321810.1478100982,198858.239602714,98072.46829338299
75,17296877.283721253,16713220.544634735,55694926.42335547,62789001.61360581,0.0,311126.9422831706,196401.017756338,108755.398638587
76,20598490.249205105,19935957.670143574,66500205.80560872,64132463.66954294,10688743.944923822,372496.98101000406,218001.13558535598,102906.37495167101
