Period,"Gini sedlac, all income","Gini sedlac, labour income","Gini sedlac, labour and pension income","Gini sedlac, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income","Gini sedlac, labour and IFE income","Decile ratio, labour and IFE income","Top 10%, share of labour and IFE income","Bottom 10%, share of labour and IFE income","Gini sedlac, measure IFE impact","Decile ratio, measure IFE impact"
49,0.39819145929146121,0.47118717381839381,0.41602007967974347,0.45052318418985071,7.043855404533588,12.557172778263126,8.815856916793585,9.71520225283326,0.23037300523594886,0.2613984588633134,0.23957037626116381,0.248209651535565,0.03188598410934381,0.02814740509274665,0.024688264525467383,0.03742452133238571,0.47118717381839381,12.557172778263126,0.2613984588633134,0.02814740509274665,0.47118717381839381,12.557172778263126
50,0.39662387429711204,0.44969495155681144,0.41032992748160785,0.43976949192916631,6.950851995126332,10.997509770595485,8.523936273897387,9.228446981479198,0.2293253507929813,0.25262196392286146,0.23617852832603406,0.24279566050547066,0.03421056791574331,0.027944451327679566,0.02594453491893366,0.038944358404972956,0.44969495155681144,10.997509770595485,0.25262196392286146,0.027944451327679566,0.44969495155681144,10.997509770595485
51,0.39906248067071803,0.45051447340438783,0.41431916835908589,0.43837477145975573,7.110483032557114,11.164220673582573,8.727379306410795,8.990614045225044,0.23543986212473145,0.26321842057260203,0.24370104746220125,0.25154589899613733,0.034863134778542075,0.02529519781404988,0.026103461113221288,0.03678961905514675,0.45051447340438783,11.164220673582573,0.26321842057260203,0.02529519781404988,0.45051447340438783,11.164220673582573
52,0.40208942003965542,0.4554703875077159,0.41603834525942146,0.44284253145122404,7.446019374388752,11.492346621566071,8.985273411134951,9.218480264027827,0.23475942715273632,0.2624581243362034,0.24201470050850615,0.2519842261414021,0.03569300235596596,0.02842656999563066,0.026854072519576028,0.040130108822603885,0.4554703875077159,11.492346621566071,0.2624581243362034,0.02842656999563066,0.4554703875077159,11.492346621566071
53,0.40039927878482179,0.4563192801658929,0.41608425978081176,0.44171812017554191,6.976337417713258,11.26700589607572,8.596342461888902,8.864918905189086,0.23415806603589517,0.2654164483644352,0.24254700497936132,0.2534293719971607,0.03753408640470807,0.027805012670920268,0.027482181936336756,0.04091627990342515,0.4563192801658929,11.26700589607572,0.2654164483644352,0.027805012670920268,0.4563192801658929,11.26700589607572
54,0.39942211344837841,0.45942872076814983,0.41486602054736027,0.44639796019933498,7.032191529487262,11.454957136869778,8.61340743084902,9.193753305869192,0.235321298426703,0.26716036367409435,0.24371062156684364,0.2549570707487251,0.03817453087436814,0.028340289144844405,0.027695802487685578,0.042214580736871725,0.45942872076814983,11.454957136869778,0.26716036367409435,0.028340289144844405,0.45942872076814983,11.454957136869778
55,0.40503957982710981,0.45811414335926037,0.41959919189861611,0.44562621428852611,7.178106151175715,11.199583432639017,8.776248515729508,8.985037244742848,0.2352121525163994,0.2674885749253007,0.24296393856099424,0.25636259709987264,0.03855192327278663,0.028718097084091,0.028962913433374496,0.041229435879160115,0.45811414335926037,11.199583432639017,0.2674885749253007,0.028718097084091,0.45811414335926037,11.199583432639017
56,0.39729271322790327,0.45671492521678003,0.41554613358303349,0.43712323656901803,7.118285743544933,10.969201970404075,8.748227308918477,8.559230452929171,0.22955897008690335,0.25888643997179833,0.24043239882161074,0.2434658440638561,0.03650300799422831,0.02786552596504587,0.027220913045248624,0.040050493464350335,0.45671492521678003,10.969201970404075,0.25888643997179833,0.02786552596504587,0.45671492521678003,10.969201970404075
57,0.39666917563180654,0.46078462117580404,0.41736594789438047,0.43659715076718869,6.834066139185202,11.069963965577283,8.619359218426654,8.48108926338147,0.23539311166001087,0.27217227038581443,0.24801701476623142,0.25408119376428745,0.03764250500143066,0.028143195806041372,0.028478238621530278,0.04012744471684662,0.46078462117580404,11.069963965577283,0.27217227038581443,0.028143195806041372,0.46078462117580404,11.069963965577283
58,0.39386515619338108,0.45687750463704396,0.41249690505415676,0.43580489356837759,6.81431495173424,11.138459370870741,8.698093550126831,8.728588774110149,0.23186815183531032,0.26393341017410765,0.24261309535672393,0.2483665970541072,0.03793560938548442,0.03046532856173625,0.028311053724169973,0.04314901025946269,0.45687750463704396,11.138459370870741,0.26393341017410765,0.03046532856173625,0.45687750463704396,11.138459370870741
