period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
49,17723171.72289113,17030854.849517748,17772913.388000797,17077612.01155774,14760379.26438508,2270475.5851326697,14807136.582267756,2270475.4292899873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20553511.836460672,19748415.22914506,20614128.67165511,19805395.051638678,16992181.21258079,2756234.0165642784,17049161.723233346,2756233.3284053323,0.0,0.0,3429034.717202037,3237297.291049638,3439137.5226087063,3246793.9276866075,0.0,0.0
51,19913553.450544633,19131276.42020695,19974980.1978293,19189017.560703743,16376595.15820813,2754681.2619988183,16434337.037192933,2754680.5235108086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,21574041.017678592,20724427.967604686,21641103.285527114,20787466.49610292,17651929.04621459,3072498.9213900967,17714968.567615997,3072497.928486924,0.0,0.0,3598577.850096509,3398115.3002979695,3609754.8941564793,3408621.721150336,0.0,0.0
53,18946459.062881783,18202844.59473789,19008169.433652986,18260852.337562233,15467569.519138832,2735275.07559906,15525578.266662106,2735274.070900128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,19479701.458893843,18714055.794815067,19543471.976774175,18774000.06936726,15813478.472123532,2900577.322691536,15873424.24981624,2900575.8195510167,0.0,0.0,3249743.4165295153,3069713.53771658,3260371.8340033074,3079704.248124152,0.0,0.0
55,18520094.083274722,17791552.485734038,18581496.972877495,17849271.190948542,14990969.770080157,2800582.715653885,15048689.999151193,2800581.1917973524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,20165193.98717926,19371234.93466108,20233959.948714554,19435874.926780775,16285405.070354747,3085829.8643063335,16350046.656145161,3085828.270635618,39617.41743413027,38428.894911106356,3363834.259115744,3178211.452598888,3375295.250626329,3188984.7824292136,6602.902905688378,6404.815818517727
57,19232532.10365185,18475777.34084224,19299104.27913481,18538355.174609724,15518952.451082554,2956824.889759686,15581531.777886387,2956823.396723342,69498.71992538251,67413.75832762102,0.0,0.0,0.0,0.0,0.0,0.0
58,20549568.45522494,19739186.305784635,20622063.226621304,19807331.37930845,16521531.611620404,3217654.6941642337,16589678.243967777,3217653.1353406734,104230.14953481959,101103.24504877499,3427646.339106016,3239156.5893909265,3439728.7989506656,3250514.099464084,17371.691589136597,16850.5408414625
59,19775206.63359894,18995004.04859369,19846130.878499214,19061672.827828154,15845939.099672837,3149064.94892085,15912609.346351674,3149063.4814764834,153688.4635050394,149077.80959988825,0.0,0.0,0.0,0.0,0.0,0.0
60,21573680.97694507,20720248.886639744,21651492.27552808,20793391.496141877,17165787.2353078,3554461.651331943,17238931.29347913,3554460.2026627474,193349.1730787585,187548.69788639582,3597943.36800756,3400835.1548276152,3610911.9157916266,3413025.587629664,32224.86217979309,31258.1163143993
61,20298691.682250053,19493090.954668716,20372488.571193207,19562460.020373173,16088162.386808041,3404928.567860675,16157532.730293527,3404927.29007965,208076.56954176555,201834.2724555126,0.0,0.0,0.0,0.0,0.0,0.0
62,20080178.910323564,19282689.170628335,20154116.85952573,19352190.833444312,15884281.51382213,3398407.6568062077,15953784.415044475,3398406.4183998355,235050.95069968572,227999.42217869518,3348489.7594271395,3164881.5946313753,3360812.7492881287,3176465.203294219,39175.158449947616,37999.9036964492
63,19940632.847937103,19147713.26091144,20014901.66402405,19217525.938701846,15728942.941941826,3418770.318969612,15798756.821959715,3418769.116742136,251727.2796107158,244175.4612223943,0.0,0.0,0.0,0.0,0.0,0.0
